2023-01-26T03:16:21.963Z,-1.9745,-79.9816,,4.6,,,,,,,us6000jjb9,,Ecuador
2023-01-26T01:41:56.653Z,36.0873,70.2599,,4.1,,,,,,,us6000jjb5,,"64 km SSE of Farkhār, Afghanistan"
2023-01-26T01:26:19.840Z,19.18366667,-155.4955,,2.7,,,,,,,hv73312942,,"2 km SW of Pāhala, Hawaii"
2023-01-26T01:17:00.960Z,-16.9679,-69.5808,,4.3,,,,,,,us6000jjb1,,Peru-Bolivia border region
2023-01-26T01:11:28.150Z,36.7775,-121.4841667,,2.81,,,,,,,nc73837451,,"9km SSE of San Juan Bautista, CA"
2023-01-26T00:45:03.840Z,18.08833333,-66.05266667,,2.5,,,,,,,pr71394463,,"6 km N of Yaurel, Puerto Rico"
2023-01-25T23:38:27.512Z,12.48,40.5288,,4.3,,,,,,,us6000jjan,,"92 km NW of Semera, Ethiopia"
2023-01-25T23:23:43.160Z,40.392,-125.2368333,,2.6,,,,,,,nc73837406,,"81km W of Petrolia, CA"
2023-01-25T23:21:33.679Z,29.7569,102.0783,,4.9,,,,,,,us6000jjai,,"29 km SSE of Kangding, China"
2023-01-25T23:14:42.540Z,-24.019,179.9833,,4.5,,,,,,,us6000jjae,,south of the Fiji Islands
2023-01-25T22:27:31.440Z,20.216,146.1963,,4.7,,,,,,,us6000jja4,,Mariana Islands region
2023-01-25T21:53:05.590Z,37.507,72.2651,,4,,,,,,,us6000jj9h,,"61 km N of Khandūd, Afghanistan"
2023-01-25T21:19:09.400Z,29.7984,102.0643,,4.4,,,,,,,us6000jj9c,,"Western Sichuan, China"
2023-01-25T20:57:21.130Z,29.6191,102.1184,,4.4,,,,,,,us6000jj97,,"45 km SSE of Kangding, China"
2023-01-25T20:51:10.639Z,29.6746,102.1543,,4.4,,,,,,,us6000jj94,,"41 km SSE of Kangding, China"
2023-01-25T20:30:44.433Z,29.7128,102.0765,,4.5,,,,,,,us6000jj99,,"34 km SSE of Kangding, China"
2023-01-25T20:13:06.656Z,-28.3524,-175.9795,,5,,,,,,,us6000jj8y,,Kermadec Islands region
2023-01-25T19:49:45.325Z,29.7656,102.0473,,5.5,,,,,,,us6000jj8s,,"27 km SSE of Kangding, China"
2023-01-25T19:31:08.670Z,2.8058,127.3046,,4.5,,,,,,,us6000jj8q,,Molucca Sea
2023-01-25T17:43:57.530Z,38.8208333,-122.795,,2.89,,,,,,,nc73837161,,"6km NW of The Geysers, CA"
2023-01-25T17:17:43.240Z,19.04966667,-155.4255,,3.21,,,,,,,hv73312697,,"Island of Hawaii, Hawaii"
2023-01-25T16:02:10.344Z,35.7891,79.8617,,5.3,,,,,,,us6000jj6p,,"146 km S of Hotan, China"
2023-01-25T15:51:50.966Z,2.8851,126.9928,,4.6,,,,,,,us6000jj7q,,"170 km NW of Tobelo, Indonesia"
2023-01-25T15:13:35.862Z,57.5059,-154.934,,3.9,,,,,,,ak02315lg1dw,,"Kodiak Island region, Alaska"
2023-01-25T15:09:34.409Z,-31.4512,-178.1953,,5,,,,,,,us6000jj6h,,Kermadec Islands region
2023-01-25T14:12:54.029Z,-6.1056,155.1407,,4.8,,,,,,,us6000jj6a,,"44 km WNW of Panguna, Papua New Guinea"
2023-01-25T13:48:26.826Z,44.9052,80.9957,,4.1,,,,,,,us6000jj63,,"95 km N of Huocheng, China"
2023-01-25T13:19:39.197Z,55.754,-158.5617,,2.5,,,,,,,ak02315kagu7,,"40 km ESE of Perryville, Alaska"
2023-01-25T13:13:38.222Z,41.2102,84.2142,,4.6,,,,,,,us6000jj5y,,"southern Xinjiang, China"
2023-01-25T12:46:17.709Z,-5.5069,153.6635,,4.6,,,,,,,us6000jj5v,,"201 km SE of Kokopo, Papua New Guinea"
2023-01-25T12:37:05.514Z,35.7757,28.5931,,5.9,,,,,,,us6000jj5k,,"62 km SE of Lárdos, Greece"
2023-01-25T12:01:53.650Z,19.16583333,-155.502,,2.74,,,,,,,hv73312562,,"4 km SSW of Pāhala, Hawaii"
2023-01-25T10:45:35.681Z,-20.2971,-177.6661,,4.4,,,,,,,us6000jj4m,,Fiji region
2023-01-25T10:39:15.740Z,18.3958,-68.8306,,3.84,,,,,,,pr2023025003,,"15 km ESE of La Romana, Dominican Republic"
2023-01-25T10:38:48.100Z,33.8978333,-118.6956667,,2.75,,,,,,,ci40161431,,"15km S of Malibu Beach, CA"
2023-01-25T10:22:32.970Z,33.883,-118.6923333,,2.9,,,,,,,ci40161407,,"17km S of Malibu Beach, CA"
2023-01-25T10:03:33.360Z,33.8863333,-118.7026667,,3.61,,,,,,,ci40161287,,"16km S of Malibu Beach, CA"
2023-01-25T10:01:41.890Z,35.8515,-97.19116667,,3.53,,,,,,,ok2023bspx,,Oklahoma
2023-01-25T10:00:54.680Z,33.885,-118.7045,,4.19,,,,,,,ci40161279,,"16km S of Malibu Beach, CA"
2023-01-25T09:11:39.331Z,-3.4826,-80.7592,,4.4,,,,,,,us6000jj3z,,"23 km NNW of Zorritos, Peru"
2023-01-25T08:35:29.410Z,19.14716667,-155.369,,3.59,,,,,,,hv73312432,,"13 km ESE of Pāhala, Hawaii"
2023-01-25T08:22:59.880Z,19.4056,-65.8381,,3.9,,,,,,,pr2023025002,,"107 km NNE of San Juan, Puerto Rico"
2023-01-25T07:48:18.020Z,37.5478333,-118.8758333,,2.55,,,,,,,nc73836951,,"13km SE of Mammoth Lakes, CA"
2023-01-25T07:37:56.570Z,19.22716713,-155.423996,,2.69000006,,,,,,,hv73312382,,"Island of Hawaii, Hawaii"
2023-01-25T06:46:52.520Z,18.5828,-66.7998,,3.63,,,,,,,pr2023025001,,"11 km NNE of Hatillo, Puerto Rico"
2023-01-25T05:16:33.720Z,18.1205,-67.13883333,,2.99,,,,,,,pr71394363,,"2 km SSW of Hormigueros, Puerto Rico"
2023-01-25T05:15:30.147Z,12.9459,-88.7273,,4.6,,,,,,,us6000jj31,,offshore El Salvador
2023-01-25T05:13:32.170Z,41.5,-112.1718333,,2.79,,,,,,,uu60530292,,"7 km SW of Corinne, Utah"
2023-01-25T04:48:06.735Z,-26.3612,-71.3386,,4.3,,,,,,,us6000jj2x,,"128 km W of Diego de Almagro, Chile"
2023-01-25T04:36:25.080Z,18.43,-66.3895,,3.68,,,,,,,pr2023025000,,"1 km S of Vega Baja, Puerto Rico"
2023-01-25T03:57:48.845Z,56.3377,114.3667,,4,,,,,,,us6000jj2v,,"33 km W of Taksimo, Russia"
2023-01-25T03:35:20.562Z,9.2148,126.5496,,4.6,,,,,,,us6000jj2r,,"40 km E of Cortes, Philippines"
